"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"21 Whitchurch Ln, Edgware HA8 6RW, United Kingdom","Sandwich shop","Cake shop","Coffee store","Takeout Restaurant","Bakery",,,,,,,"Sandwich shop","Edgware","GB","false","51.6075439","-0.2965955","21 Whitchurch Ln","false","ChIJuSPNA14VdkgRcM9_Cpskkw8","HA8 6RW","77","31","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"21 Whitchurch Ln","false","Wenzel's the Bakers","3.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJuSPNA14VdkgRcM9_Cpskkw8"
"40-42 High St, Pinner HA5 5PW, United Kingdom","Sandwich shop","Breakfast restaurant","Brunch restaurant","Coffee shop","Health food restaurant","Juice shop","Cafe",,,,,"Sandwich shop","Pinner","GB","false","51.5941534","-0.3802994","40-42 High St","false","ChIJrzryXOVtdkgR24_kYPmNyzI","HA5 5PW","78","68","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"40-42 High St","false","The California Kitchen","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJrzryXOVtdkgR24_kYPmNyzI"
"34 The Broadway, Stanmore HA7 4DU, United Kingdom","Sandwich shop","Cake shop","Coffee store","Takeout Restaurant","Bakery",,,,,,,"Sandwich shop","Stanmore","GB","false","51.617752","-0.3098381","34 The Broadway","false","ChIJM9LS72oUdkgRrYPUnuqzjG4","HA7 4DU","80","27","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"34 The Broadway","false","Wenzel's the Bakers","3.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJM9LS72oUdkgRrYPUnuqzjG4"
"Ground Floor, Mini Bang Bang, Shop, 54 Warren St, London W1T 5NN, United Kingdom","Sandwich shop","Bubble tea store",,,,,,,,,,"Sandwich shop","London","GB","false","51.5241433","-0.140065","Ground Floor, Mini Bang Bang, Shop, 54 Warren St","false","ChIJpx9YFiAbdkgRQsB4mfO40Sg","W1T 5NN","82","19","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"Ground Floor, Mini Bang Bang, Shop, 54 Warren St","false","Mini Bang Bang","4.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJpx9YFiAbdkgRQsB4mfO40Sg"
"Retail, Unit 2 Regent St., London SW1Y 4PE, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Pulmonologist","Salad shop",,"Sandwich shop","London","GB","false","51.5082595","-0.132851","Retail, Unit 2 Regent St.","false","ChIJswLrE9EEdkgRj-RlQ7iHX-s","SW1Y 4PE","83","944","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"Retail, Unit 2 Regent St.","false","Pret A Manger","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJswLrE9EEdkgRj-RlQ7iHX-s"
"Unit 65, 55 Baker St, London W1U 8EW, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","London","GB","false","51.5191722","-0.1563667","Unit 65, 55 Baker St","false","ChIJJ_g-N8wadkgRw4sIdr84MKc","W1U 8EW","89","478","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"Unit 65, 55 Baker St","false","PAUL Baker Street","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJJ_g-N8wadkgRw4sIdr84MKc"
"Unit 4, 32 Edgware Rd, London W2 2EH, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","London","GB","false","51.5144132","-0.1615958","Unit 4, 32 Edgware Rd","false","ChIJY-tlLjUFdkgRHPdQeSFYH90","W2 2EH","91","741","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"Unit 4, 32 Edgware Rd","false","PAUL Marble Arch","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJY-tlLjUFdkgRHPdQeSFYH90"
"182 Wardour St, London W1F 8FZ, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop","Sports club",,"Sandwich shop","London","GB","false","51.5157684","-0.1353521","182 Wardour St","false","ChIJ13b2WisbdkgR99IFhkrCI74","W1F 8FZ","94","221","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"182 Wardour St","true","Pret A Manger","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ13b2WisbdkgR99IFhkrCI74"
"7 Hanover Square, London W1S 1HQ, United Kingdom","Sandwich shop","Breakfast restaurant","Cafe","Coffee store","Health food restaurant","Salad shop","Deli",,,,,"Sandwich shop","London","GB","false","51.5140902","-0.1431859","7 Hanover Square","false","ChIJNfEm2yoFdkgRlXz2R8Q6O-E","W1S 1HQ","96","127","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"7 Hanover Square","false","Nathalie","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJNfEm2yoFdkgRlXz2R8Q6O-E"
"72 Wardour St, London W1F 0TD, United Kingdom","Sandwich shop","Breakfast restaurant","Brunch restaurant","Coffee shop","Diner","Lunch restaurant",,,,,,"Sandwich shop","London","GB","false","51.5129711","-0.1335016","72 Wardour St","false","ChIJlRMUDdMEdkgRkN5EHktIhdU","W1F 0TD","97","67","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"72 Wardour St","true","Pickle & Toast","4.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJlRMUDdMEdkgRkN5EHktIhdU"
"20 N Audley St, London W1K 6WA, United Kingdom","Sandwich shop","Cafe","Coffee shop","Fast food restaurant","Gluten-free restaurant","Health food restaurant","Takeout Restaurant","Juice shop","Vegan restaurant",,,"Sandwich shop","London","GB","false","51.513487","-0.1534556","20 N Audley St","false","ChIJ881ctRcFdkgRaNnzXBiMIiA","W1K 6WA","99","722","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"20 N Audley St","false","JOE & THE JUICE","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ881ctRcFdkgRaNnzXBiMIiA"
"15 Eastcastle St, London W1T 3AY, United Kingdom","Sandwich shop","Australian restaurant","Breakfast restaurant","Cafe","Espresso bar","Lunch restaurant","Coffee shop",,,,,"Sandwich shop","London","GB","false","51.5168536","-0.1371591","15 Eastcastle St","false","ChIJ6dpmcCsbdkgR0wcDN3XFut0","W1T 3AY","100","928","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"15 Eastcastle St","false","Kaffeine","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ6dpmcCsbdkgR0wcDN3XFut0"
"Woolwich Rd, London SE7 7ST, United Kingdom","Sandwich shop","Cafe","Coffee store","Coffee shop",,,,,,,,"Sandwich shop","London","GB","false","51.4874422","0.024706","Woolwich Rd","false","ChIJ1fsJZDyo2EcR08A5BSHcgSU","SE7 7ST","88","703","https://www.google.com/maps/search/sandwich+shop/@51.478651,0.0480168,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,0.048016823064673614,15z?hl=en","sandwich shop",,"Woolwich Rd","false","Starbucks Coffee","3.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ1fsJZDyo2EcR08A5BSHcgSU"
"3-4 Station Approach, Edgware HA8 7AW, United Kingdom","Sandwich shop","Cake shop","Coffee store","Takeout Restaurant","Bakery",,,,,,,"Sandwich shop","Edgware","GB","false","51.6137641","-0.2757073","3-4 Station Approach","false","ChIJHUhOjrEXdkgRonhB8LVb2Sc","HA8 7AW","81","7","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"3-4 Station Approach","false","Wenzel's The Bakers","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJHUhOjrEXdkgRonhB8LVb2Sc"
"238 Imperial Dr, Rayners Lane, Harrow HA2 7HJ, United Kingdom","Sandwich shop","Coffee shop","Fast food restaurant","Lunch restaurant","Restaurant","Cafe",,,,,,"Sandwich shop","Harrow","GB","false","51.5761555","-0.3702117","238 Imperial Dr","false","ChIJHQEYQDYTdkgR2fNinSsxSFg","HA2 7HJ","82","299","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"238 Imperial Dr","false","Imperial Cafe","4.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJHQEYQDYTdkgR2fNinSsxSFg"
"1 Nash Way, Harrow HA3 0JA, United Kingdom","Sandwich shop","Cafe","Coffee store","Coffee shop",,,,,,,,"Sandwich shop","Harrow","GB","false","51.58139","-0.3151369","1 Nash Way","false","ChIJGQKnmqATdkgRge6_5EIkrQg","HA3 0JA","83","34","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"1 Nash Way","false","Starbucks","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJGQKnmqATdkgRge6_5EIkrQg"
"48 St Anns Rd, Harrow HA1 1JX, United Kingdom","Sandwich shop","Cake shop","Coffee store","Takeout Restaurant","Bakery",,,,,,,"Sandwich shop","Harrow","GB","false","51.5815502","-0.3359763","48 St Anns Rd","false","ChIJExOev3MTdkgRAMkWpXeJjJ4","HA1 1JX","84","21","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"48 St Anns Rd","false","Wenzel's the Bakers","3.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJExOev3MTdkgRAMkWpXeJjJ4"
"43 Hampstead High St, London NW3 1QG, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","London","GB","false","51.5563695","-0.1779355","43 Hampstead High St","false","ChIJCYOf8ocadkgRJXje7K3Nm0I","NW3 1QG","85","257","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"43 Hampstead High St","false","PAUL Hampstead","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJCYOf8ocadkgRJXje7K3Nm0I"
"Unit 75, Jubilee Place, London E14 5NY, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","London","GB","false","51.5029595","-0.0184235","Unit 75, Jubilee Place","false","ChIJG-8AlbkCdkgRDsvT44fQ-hM","E14 5NY","89","22","https://www.google.com/maps/search/sandwich+shop/@51.478651,0.0480168,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,0.048016823064673614,15z?hl=en","sandwich shop",,"Unit 75, Jubilee Place","false","PAUL Jubilee Place","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJG-8AlbkCdkgRDsvT44fQ-hM"
"85-87 Watling Ave, Burnt Oak, Edgware HA8 0LA, United Kingdom","Sandwich shop","Cake shop","Coffee store","Takeout Restaurant","Bakery",,,,,,,"Sandwich shop","Edgware","GB","false","51.6024658","-0.2643284","85-87 Watling Ave","false","ChIJO81sarQWdkgRVgQ2nbapqNQ","HA8 0LA","86","48","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.2926516,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.29265160959701014,15z?hl=en","sandwich shop",,"85-87 Watling Ave","false","Wenzel's the Bakers","3.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJO81sarQWdkgRVgQ2nbapqNQ"
"105 Gore Rd, London E9 7HW, United Kingdom","Sandwich shop","Bakery","Cake shop","Coffee shop","Takeout Restaurant","Bagel shop",,,,,,"Sandwich shop","London","GB","false","51.5365492","-0.0440791","105 Gore Rd","false","ChIJhdmAgh8ddkgRC6I5MurfkEo","E9 7HW","91","105","https://www.google.com/maps/search/sandwich+shop/@51.478651,0.0480168,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,0.048016823064673614,15z?hl=en","sandwich shop",,"105 Gore Rd","false","Bagel on the Park","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJhdmAgh8ddkgRC6I5MurfkEo"
"3 Blackheath Village, Blackheath, London SE3 9LA, United Kingdom","Sandwich shop","Box lunch supplier","Breakfast restaurant","Brunch restaurant","Cake shop","Coffee shop","Lunch restaurant","Bakery",,,,"Sandwich shop","London","GB","false","51.4657462","0.0093942","3 Blackheath Village","false","ChIJFdXPr9Gp2EcROr-8ZPnbrXQ","SE3 9LA","92","927","https://www.google.com/maps/search/sandwich+shop/@51.478651,0.0480168,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,0.048016823064673614,15z?hl=en","sandwich shop",,"3 Blackheath Village","false","GAIL's Bakery Blackheath","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJFdXPr9Gp2EcROr-8ZPnbrXQ"
"332 Old St, London EC1V 9DR, United Kingdom","Sandwich shop","Asian restaurant","Caterer","Takeout Restaurant","Noodle shop","Vietnamese restaurant","Southeast Asian restaurant",,,,,"Sandwich shop","London","GB","false","51.5266467","-0.0815254","332 Old St","false","ChIJG5rxt7ocdkgRbce7r8HoToE","EC1V 9DR","93","418","https://www.google.com/maps/search/sandwich+shop/@51.478651,0.0480168,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,0.048016823064673614,15z?hl=en","sandwich shop",,"332 Old St","false","Banh Mi Keu Deli Shoreditch","4.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJG5rxt7ocdkgRbce7r8HoToE"
"105 Baker St, London W1U 6FH, United Kingdom","Sandwich shop","Cafe","Coffee shop","Fast food restaurant","Gluten-free restaurant","Health food restaurant","Takeout Restaurant","Juice shop","Vegan restaurant",,,"Sandwich shop","London","GB","false","51.5209789","-0.1572527","105 Baker St","false","ChIJ2fN1vc4adkgRRj4DWRxL3Ic","W1U 6FH","101","507","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"105 Baker St","false","Joe & The Juice","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ2fN1vc4adkgRRj4DWRxL3Ic"
"Unit 2, St Pancras Station, Euston Rd., London N1C 4QP, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","London","GB","false","51.5308057","-0.1264415","Unit 2, St Pancras Station, Euston Rd.","false","ChIJB6DIwkEbdkgR0XtAi8msn58","N1C 4QP","102","122","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"Unit 2, St Pancras Station, Euston Rd.","false","PAUL EXPRESS ST. PANCRAS","3.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJB6DIwkEbdkgR0XtAi8msn58"
"131 Praed St, Tyburnia, London W2 1RL, United Kingdom","Sandwich shop","Bakery","Cake shop","Coffee shop","Patisserie","Cafe",,,,,,"Sandwich shop","London","GB","false","51.5165412","-0.1736124","131 Praed St","false","ChIJ00_x5rIadkgRE_QTeHRmbKM","W2 1RL","103","322","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"131 Praed St","false","Bonne Bouche Paddington","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ00_x5rIadkgRE_QTeHRmbKM"
"23-25 Great Portland St, London W1W 8QD, United Kingdom","Sandwich shop","Coffee shop","Fast food restaurant","Takeout Restaurant","Restaurant","Cafe",,,,,,"Sandwich shop","London","GB","false","51.5165676","-0.1412787","23-25 Great Portland St","false","ChIJDTtTYdUadkgRli1GD3HIdAE","W1W 8QD","106","177","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"23-25 Great Portland St","true","Benugo Great Portland Street","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJDTtTYdUadkgRli1GD3HIdAE"
"26 Foubert's Pl, Carnaby, London W1F 7PP, United Kingdom","Sandwich shop","American restaurant","Bar & grill","Fast food restaurant","Hawaiian restaurant","Restaurant","Salad shop","Hamburger restaurant",,,,"Sandwich shop","London","GB","false","51.5137219","-0.1391405","26 Foubert's Pl","false","ChIJydfePdUEdkgR7wyRy_kLmxA","W1F 7PP","107","1446","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.15638423653233663,15z?hl=en","sandwich shop",,"26 Foubert's Pl","true","Kua 'Aina","4.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJydfePdUEdkgR7wyRy_kLmxA"
"47-49 Tooley St, London SE1 2QN, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop","Yoga studio",,"Sandwich shop","London","GB","false","51.5055593","-0.0849951","47-49 Tooley St","false","ChIJ_ZAFYVADdkgRZT_7g7zFkqA","SE1 2QN","10","208","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"47-49 Tooley St","false","Pret A Manger","3.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ_ZAFYVADdkgRZT_7g7zFkqA"
"51 Borough High St, London SE1 1NB, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Dialysis center","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.5047554","-0.0897945","51 Borough High St","false","ChIJq9JmUkcDdkgRWoKQ0Iw-DDk","SE1 1NB","12","190","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"51 Borough High St","false","Pret A Manger","3.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJq9JmUkcDdkgRWoKQ0Iw-DDk"
"152 Waterloo Rd, London SE1 7AA, United Kingdom","Sandwich shop","Bakery","Bar","Bed shop","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.502266","-0.1102284","152 Waterloo Rd","false","ChIJG_uANroEdkgRgjU3RzohUaw","SE1 7AA","13","637","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"152 Waterloo Rd","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJG_uANroEdkgRgjU3RzohUaw"
"42 Newington Causeway, London SE1 6DR, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.4985114","-0.0984307","42 Newington Causeway","false","ChIJMeVorzAFdkgRPCazSzHL1Ug","SE1 6DR","15","13","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"42 Newington Causeway","false","Chez Louis","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJMeVorzAFdkgRPCazSzHL1Ug"
"157, 168 Blackfriars Rd, London SE1 8EZ, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop","Transportation service",,"Sandwich shop","London","GB","false","51.5017165","-0.1043053","157, 168 Blackfriars Rd","false","ChIJ-3eb36QEdkgRYY2eTxRVCk4","SE1 8EZ","21","282","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"157, 168 Blackfriars Rd","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ-3eb36QEdkgRYY2eTxRVCk4"
"167 Borough High St, London SE1 1HR, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Computer consultant","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.502713","-0.09191","167 Borough High St","false","ChIJv9zKgE8DdkgRgQSRYfoT7Js","SE1 1HR","23","256","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"167 Borough High St","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJv9zKgE8DdkgRgQSRYfoT7Js"
"1 Three Quays Walk, Lower Thames St, London EC3R 6AH, United Kingdom","Sandwich shop","Alternative medicine practitioner","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.5081841","-0.0793015","1 Three Quays Walk, Lower Thames St","false","ChIJD4Ki7OoLdkgRT-bQiv6uZFI","EC3R 6AH","24","753","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"1 Three Quays Walk, Lower Thames St","false","Pret A Manger","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJD4Ki7OoLdkgRT-bQiv6uZFI"
"202-206, Union St, London SE1 0LX, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Candy store","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.5038806","-0.1026117","202-206, Union St","false","ChIJeaPVnRgFdkgRnjkhAw_p1sM","SE1 0LX","25","69","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"202-206, Union St","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJeaPVnRgFdkgRnjkhAw_p1sM"
"240 Blackfriars Rd, London SE1 8NW, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Paintball center","Salad shop",,"Sandwich shop","London","GB","false","51.506604","-0.1040824","240 Blackfriars Rd","false","ChIJL9s3tq8EdkgRhxwOZu2b0QY","SE1 8NW","26","220","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"240 Blackfriars Rd","false","Pret A Manger","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJL9s3tq8EdkgRhxwOZu2b0QY"
